12784,9.409567,63.55995
12789,9.467983,63.569483
12794,9.607583,63.801317
12832,8.26705,58.143983
12839,7.281017,62.285217
12844,7.31415,62.673933
12855,7.45015,62.960383
12870,7.676817,63.03515
12871,7.675883,63.093033
12872,7.695317,63.055333
12879,7.713733,63.029683
12884,7.878516,62.737416
12890,8.049167,62.957167
12892,8.11095,62.9066
12895,8.143283,63.077867
12897,8.1563,62.8632
12904,8.277933,62.783933
12966,5.976433,59.474067
12973,6.183183,60.31815
12978,5.007033,61.016933
12980,5.00315,61.17955
12982,4.767783,61.31055
12988,6.92605,62.783417
12993,8.854983,63.73305
13000,12.545433,65.524267
13006,14.016533,67.146783
13009,13.585283,68.086833
13020,5.683283,60.358067
13021,7.328267,62.9831
13032,5.133367,59.609517
13036,5.305417,60.070933
13047,14.805217,68.227683
13055,5.713333,59.2983
13057,5.959917,60.17935
13058,5.613583,60.207733
13119,23.40735,70.238067
13124,13.41915,66.545517
13125,13.24255,66.80845
13139,15.580867,67.76705
13143,27.564833,70.816933
13196,4.968967,60.304433
13205,4.713817,61.068383
13209,5.075833,60.604417
13220,5.934417,58.97465
13221,5.94915,59.183483
13222,5.9532,59.211367
13225,6.2672,59.31335
13226,6.32245,59.299817
13227,5.633883,60.248017
13229,5.673117,60.2308
13234,6.0964,60.199667
13236,5.563833,61.067883
13241,5.464267,61.909833
13242,5.6331,61.895683
13243,5.904417,62.195667
13246,5.7849,62.2097
13249,6.3815,62.33795
13271,10.678883,64.433533
13290,14.076583,67.06895
13291,13.18255,68.00445
13293,14.949467,68.305933
13297,15.487967,67.448817
13305,17.0281,69.368117
13306,17.05325,68.694317
13316,22.41675,70.14955
13317,22.937983,70.303383
13337,27.49395,70.81805
13339,5.3433,59.746867
13340,4.87435,60.980633
13341,4.940267,61.82025
13345,5.638267,60.23545
13412,14.779717,68.83255
13503,9.0523,63.610733
13518,18.170267,69.695333
13527,15.0358,68.33945
13530,15.037333,68.903533
13531,17.512567,69.093017
13541,5.467067,60.076633
13549,5.250533,61.821333
13550,5.295383,61.847933
13554,7.12155,62.294283
13562,5.526917,59.87835
13563,5.352617,60.523333
13566,5.4192,60.653733
13568,5.285,61.476267
13570,9.116583,63.598217
13572,9.1469,63.533983
13573,9.171467,63.384
13581,11.242283,64.75425
13592,15.171667,67.95877
13593,15.2023,68.325183
13594,15.016667,68.704
13595,15.038667,68.7135
